fips,county_name,state_name,popestimate2020,popestimate2025,domesticmig_2021_2025,netmig_2021_2025,births_2021_2025,deaths_2021_2025
51073,Gloucester County,Virginia,38723,40097,2119,2112,1714,2456
51075,Goochland County,Virginia,24866,29187,4567,4731,893,1377
51077,Grayson County,Virginia,15282,15230,729,794,527,1364
51079,Greene County,Virginia,20601,21958,1063,1332,1091,1072
51081,Greensville County,Virginia,11387,11181,30,82,508,801
51083,Halifax County,Virginia,33939,33447,618,753,1573,2819
51085,Hanover County,Virginia,110211,116423,6265,6864,5256,5861
51087,Henrico County,Virginia,334929,342775,-5257,6457,18053,16715
51089,Henry County,Virginia,50845,49242,927,978,1841,4433
51091,Highland County,Virginia,2242,2318,157,153,75,152
51093,Isle of Wight County,Virginia,38711,41321,2854,3037,1893,2327
51095,James City County,Virginia,78486,83326,4947,5696,3867,4699
51097,King and Queen County,Virginia,6585,6743,385,385,305,524
51099,King George County,Virginia,26822,29646,2374,2512,1523,1180
51101,King William County,Virginia,17916,19617,1388,1448,1147,914
51103,Lancaster County,Virginia,10899,10995,874,917,340,1153
51105,Lee County,Virginia,22110,21642,548,582,943,1991
51107,Loudoun County,Virginia,422693,449749,-2832,12144,23682,9200
51109,Louisa County,Virginia,37785,42924,4997,5253,2132,2246
51111,Lunenburg County,Virginia,11949,12058,301,417,576,873
51113,Madison County,Virginia,13862,14237,466,573,659,854
51115,Mathews County,Virginia,8520,8529,422,422,336,745
51117,Mecklenburg County,Virginia,30285,30747,1326,1637,1465,2652
51119,Middlesex County,Virginia,10609,10841,644,768,459,989
51121,Montgomery County,Virginia,99593,98434,-3841,-745,3323,3743
51125,Nelson County,Virginia,14737,14920,325,497,740,1039
51127,New Kent County,Virginia,23118,28022,4668,4678,1385,1217
51131,Northampton County,Virginia,12217,11879,17,140,499,978
51133,Northumberland County,Virginia,11838,12557,1361,1348,433,1067
51135,Nottoway County,Virginia,15642,15796,406,513,721,1071
51137,Orange County,Virginia,36396,40083,3566,3765,2363,2430
51139,Page County,Virginia,23695,23762,713,826,1025,1765
51141,Patrick County,Virginia,17583,17424,781,774,706,1628
51143,Pittsylvania County,Virginia,60369,59490,1054,1163,2259,4292
51145,Powhatan County,Virginia,30453,32591,2208,2316,1329,1466
51147,Prince Edward County,Virginia,21879,22391,580,746,1078,1321
51149,Prince George County,Virginia,43076,43936,14,647,1753,1544
51153,Prince William County,Virginia,482838,502966,-19116,1450,30854,12617
51155,Pulaski County,Virginia,33806,33586,1047,1108,1395,2718
51157,Rappahannock County,Virginia,7322,7439,334,356,236,468
51159,Richmond County,Virginia,8919,9294,488,610,426,648
51161,Roanoke County,Virginia,96958,97150,1510,2636,3728,6172
51163,Rockbridge County,Virginia,22668,22663,958,977,542,1510
51165,Rockingham County,Virginia,83780,89316,4092,5819,4497,4798
51167,Russell County,Virginia,25761,25332,337,357,1333,2116
51169,Scott County,Virginia,21595,21200,719,724,878,2000
51171,Shenandoah County,Virginia,44258,45839,1817,2263,2370,3012
51173,Smyth County,Virginia,29780,28882,492,552,1365,2818
51175,Southampton County,Virginia,17950,18110,677,716,573,1119
51177,Spotsylvania County,Virginia,140611,155388,10769,12834,8046,5991
51179,Stafford County,Virginia,157763,170803,6308,9171,9029,5009
51181,Surry County,Virginia,6548,6603,182,181,304,431
51183,Sussex County,Virginia,10799,10755,340,339,424,805
51185,Tazewell County,Virginia,40407,38635,292,320,1576,3658
51187,Warren County,Virginia,40796,42740,1338,1862,2449,2409
51191,Washington County,Virginia,53910,53898,1875,1970,2303,4316
51193,Westmoreland County,Virginia,18513,19715,1649,1652,953,1394
51195,Wise County,Virginia,36072,34824,27,59,1630,2919
51197,Wythe County,Virginia,28324,27983,617,627,1383,2359
51199,York County,Virginia,70236,71374,699,1124,2954,2926
51510,Alexandria city,Virginia,159147,160662,-15308,-4989,11294,4284
51520,Bristol city,Virginia,17321,16418,-97,-12,731,1622
51530,Buena Vista city,Virginia,6616,6672,114,104,434,478
51540,Charlottesville city,Virginia,46433,44388,-4479,-3225,2730,1566
51550,Chesapeake city,Virginia,249655,255332,437,2305,14071,10717
51570,Colonial Heights city,Virginia,18162,18738,532,691,1308,1417
51580,Covington city,Virginia,5747,5680,8,21,458,544
51590,Danville city,Virginia,42572,41647,360,582,2647,4163
51595,Emporia city,Virginia,5697,5447,-152,-147,369,476
51600,Fairfax city,Virginia,24174,26772,-876,1031,2942,1401
51610,Falls Church city,Virginia,14677,15159,-127,306,789,613
51620,Franklin city,Virginia,8147,8478,386,380,782,837
51630,Fredericksburg city,Virginia,27997,30393,250,1724,1839,1156
51640,Galax city,Virginia,6716,6670,105,99,518,669
51650,Hampton city,Virginia,137279,137315,-1277,-246,7716,7448
51660,Harrisonburg city,Virginia,51698,50839,-4641,-2415,3114,1608
51670,Hopewell city,Virginia,23012,23261,301,443,1605,1788
51678,Lexington city,Virginia,7318,7769,171,274,524,339
51680,Lynchburg city,Virginia,78995,81347,118,1049,5918,4605
51683,Manassas city,Virginia,42690,44332,-3667,-508,3591,1493
51685,Manassas Park city,Virginia,17161,16560,-1211,-527,126,235
51690,Martinsville city,Virginia,13478,13849,392,617,1234,1482
51700,Newport News city,Virginia,186030,183230,-8912,-5907,12301,9131
51710,Norfolk city,Virginia,237859,231013,-15736,-10545,15011,11270
51720,Norton city,Virginia,3680,3477,-37,-37,194,361
51730,Petersburg city,Virginia,33398,33734,-273,-58,3500,3094
51735,Poquoson city,Virginia,12472,13292,870,893,585,641
51740,Portsmouth city,Virginia,97991,96777,-1896,-1456,6479,6240
51750,Radford city,Virginia,16117,17243,999,1090,740,708
51760,Richmond city,Virginia,226927,237257,-1297,6590,14461,10803
51770,Roanoke city,Virginia,99903,99111,-2646,55,6523,7328
51775,Salem city,Virginia,25398,25816,486,896,1526,2020
51790,Staunton city,Virginia,25810,26801,931,1269,1697,1991
51800,Suffolk city,Virginia,94818,104699,8149,8844,5829,4873
51810,Virginia Beach city,Virginia,459626,453737,-17665,-11967,25075,19258
51820,Waynesboro city,Virginia,22280,23951,1406,1481,1735,1553
51830,Williamsburg city,Virginia,15459,15861,280,608,279,526
51840,Winchester city,Virginia,28003,28272,-712,-42,1825,1540
53001,Adams County,Washington,20610,21488,-835,-232,1818,693
53003,Asotin County,Washington,22327,22545,493,550,1235,1564
53005,Benton County,Washington,207408,221722,7439,11191,12363,9151
53007,Chelan County,Washington,79302,81941,852,2848,3944,4113
53009,Clallam County,Washington,77356,78202,3987,4367,2745,6122
53011,Clark County,Washington,505325,532119,15206,20967,28360,22440
53013,Columbia County,Washington,3954,4141,276,317,179,306
53015,Cowlitz County,Washington,111014,114885,4135,4698,6183,7018
53017,Douglas County,Washington,43033,46473,1927,2936,2400,1863
53019,Ferry County,Washington,7199,7517,563,609,333,636
53021,Franklin County,Washington,97137,102612,-1920,965,7191,2740
53023,Garfield County,Washington,2296,2416,155,156,113,147
53025,Grant County,Washington,99446,105727,827,3762,6963,4449
53027,Grays Harbor County,Washington,75866,78144,3573,4287,3410,5387
53029,Island County,Washington,87001,85657,-1055,-473,3727,4481
53031,Jefferson County,Washington,33064,33970,2177,2322,721,2092
53033,King County,Washington,2274304,2344939,-96730,35062,114554,76337
53035,Kitsap County,Washington,275811,283374,3638,6289,13880,12576
53037,Kittitas County,Washington,46823,48803,1682,1970,1930,1959
53039,Klickitat County,Washington,22817,24331,1172,1604,1167,1251
53041,Lewis County,Washington,82551,88062,5822,6433,4621,5462
53043,Lincoln County,Washington,10926,11982,1210,1220,579,740
53045,Mason County,Washington,66041,71165,4707,6058,3287,4200
53047,Okanogan County,Washington,42143,45230,1351,3683,2213,2793
53049,Pacific County,Washington,23503,24357,1769,1928,838,1888
53051,Pend Oreille County,Washington,13505,14457,1449,1459,582,1078
53053,Pierce County,Washington,923609,946288,-5654,8713,54053,40291
53055,San Juan County,Washington,17825,18577,959,1107,494,790
53057,Skagit County,Washington,129885,132975,2047,3599,6973,7389
53059,Skamania County,Washington,12038,12669,679,722,513,611
53061,Snohomish County,Washington,829901,870656,-4645,23522,49167,31821
53063,Spokane County,Washington,541144,558344,10865,15319,29190,27463
53065,Stevens County,Washington,46585,49668,3608,3649,2374,2917
53067,Thurston County,Washington,296013,304261,5258,7748,14741,14202
53069,Wahkiakum County,Washington,4446,4873,593,594,161,322
53071,Walla Walla County,Washington,62620,62361,-137,506,2813,3520
53073,Whatcom County,Washington,227452,236392,6228,8934,9857,10201
53075,Whitman County,Washington,47816,48512,-998,448,1958,1654
53077,Yakima County,Washington,256716,259185,-7531,-2108,16564,12019
54001,Barbour County,West Virginia,15463,15414,362,395,777,1214
54003,Berkeley County,West Virginia,122693,139522,15280,15693,7893,6803
54005,Boone County,West Virginia,21746,20251,-592,-581,929,1844
54007,Braxton County,West Virginia,12400,11885,-25,-23,492,980
54009,Brooke County,West Virginia,22481,21142,-344,-285,791,1842
54011,Cabell County,West Virginia,94245,91183,-587,-404,4475,7107
54013,Calhoun County,West Virginia,6203,5978,28,20,311,552
54015,Clay County,West Virginia,8009,7538,-103,-107,383,743
54017,Doddridge County,West Virginia,7785,7634,-26,-20,312,440
54019,Fayette County,West Virginia,40442,38165,-479,-439,1789,3644
54021,Gilmer County,West Virginia,7393,7085,-83,-54,233,491
54023,Grant County,West Virginia,10993,11041,323,346,573,867
54025,Greenbrier County,West Virginia,32906,31578,48,135,1513,2966
54027,Hampshire County,West Virginia,23086,24105,1567,1546,1150,1664
54029,Hancock County,West Virginia,29040,27729,-21,-12,1173,2467
54031,Hardy County,West Virginia,14241,14337,186,331,724,966
54033,Harrison County,West Virginia,65846,64221,70,188,3199,5012
54035,Jackson County,West Virginia,27723,27450,323,563,1402,2236
54037,Jefferson County,West Virginia,57790,63102,4892,5369,2953,3001
54039,Kanawha County,West Virginia,180215,172381,-2595,-1828,8325,14300
54041,Lewis County,West Virginia,17021,16394,-23,-17,812,1420
54043,Lincoln County,West Virginia,20369,19177,-334,-321,896,1768
54045,Logan County,West Virginia,32514,30375,-713,-716,1583,3006
54047,McDowell County,West Virginia,18942,16878,-976,-925,731,1877
54049,Marion County,West Virginia,56240,55584,588,672,2580,3921
54051,Marshall County,West Virginia,30498,29159,-479,-467,1307,2183
54053,Mason County,West Virginia,25403,24707,97,93,1317,2103
54055,Mercer County,West Virginia,59528,57503,189,210,3091,5316
54057,Mineral County,West Virginia,26892,26792,640,607,1303,2003
54059,Mingo County,West Virginia,23489,21455,-1072,-1093,1277,2230
54061,Monongalia County,West Virginia,105917,107991,-211,1276,4894,4104
54063,Monroe County,West Virginia,12388,12491,450,465,625,984
54065,Morgan County,West Virginia,17086,18027,1508,1502,699,1271
54067,Nicholas County,West Virginia,24559,23848,181,256,1030,1990
54069,Ohio County,West Virginia,42347,40496,-390,-314,1743,3270
54071,Pendleton County,West Virginia,6129,5826,43,47,249,597
54073,Pleasants County,West Virginia,7655,7338,-64,-64,313,566
54075,Pocahontas County,West Virginia,7861,7602,134,133,342,731
54077,Preston County,West Virginia,34201,34004,610,685,1427,2289
54079,Putnam County,West Virginia,57441,56885,322,456,2473,3486
54081,Raleigh County,West Virginia,74404,71775,-105,90,3484,6201
54083,Randolph County,West Virginia,27893,26882,-100,-54,1265,2222
54085,Ritchie County,West Virginia,8424,8034,-119,-100,381,681
54087,Roane County,West Virginia,13988,13317,-67,-65,541,1145
54089,Summers County,West Virginia,11931,11532,246,236,444,1075
54091,Taylor County,West Virginia,16690,16287,-32,-36,744,1106
54093,Tucker County,West Virginia,6753,6540,96,97,268,576
54095,Tyler County,West Virginia,8294,7881,-133,-134,376,651
54097,Upshur County,West Virginia,23820,23758,286,345,1162,1565
54099,Wayne County,West Virginia,38873,37309,-407,-354,1889,3114
54101,Webster County,West Virginia,8354,7760,-211,-213,314,698
54103,Wetzel County,West Virginia,14404,13734,-253,-209,813,1269
54105,Wirt County,West Virginia,5187,4879,-133,-133,239,406
54107,Wood County,West Virginia,84153,82385,204,327,3987,6079
54109,Wyoming County,West Virginia,21322,19801,-647,-664,1007,1881
55001,Adams County,Wisconsin,20687,21752,1770,1976,547,1501
55003,Ashland County,Wisconsin,16028,16203,277,393,772,995
55005,Barron County,Wisconsin,46719,46484,252,577,2187,2982
55007,Bayfield County,Wisconsin,16240,16787,888,914,564,941
55009,Brown County,Wisconsin,268952,275803,508,3779,14933,11840
55011,Buffalo County,Wisconsin,13333,13318,110,123,604,744
55013,Burnett County,Wisconsin,16580,17223,1196,1213,533,1099
55015,Calumet County,Wisconsin,52475,53982,763,1180,2222,1896
55017,Chippewa County,Wisconsin,66334,67614,1422,1534,3223,3479
55019,Clark County,Wisconsin,34640,35052,-960,-634,3006,1956
55021,Columbia County,Wisconsin,58534,58132,-423,-55,2815,3181
55023,Crawford County,Wisconsin,16082,15910,87,133,825,1126
55025,Dane County,Wisconsin,562615,590375,2623,19361,27920,19719
55027,Dodge County,Wisconsin,89343,89097,495,1430,3754,5377
55029,Door County,Wisconsin,30128,30616,1272,1478,1005,1966
55031,Douglas County,Wisconsin,44351,43990,252,361,1947,2673
55033,Dunn County,Wisconsin,45462,46223,466,656,2050,1949
55035,Eau Claire County,Wisconsin,105898,109033,2112,2743,5147,4848
55037,Florence County,Wisconsin,4565,4748,357,357,129,307
55039,Fond du Lac County,Wisconsin,104159,104669,-396,1182,5040,5716
55041,Forest County,Wisconsin,9173,9574,561,578,477,641
55043,Grant County,Wisconsin,51989,52446,102,300,2932,2710
55045,Green County,Wisconsin,37039,37227,205,385,1780,1985
55047,Green Lake County,Wisconsin,19016,19305,606,656,969,1311
55049,Iowa County,Wisconsin,23716,23951,75,152,1233,1151
55051,Iron County,Wisconsin,6144,6127,289,291,196,503
55053,Jackson County,Wisconsin,21096,20999,-28,43,1083,1204
55055,Jefferson County,Wisconsin,86219,86505,-144,505,4059,4246
55057,Juneau County,Wisconsin,26779,26649,486,573,1059,1773
55059,Kenosha County,Wisconsin,169186,168448,-2205,-811,8483,8446
55061,Kewaunee County,Wisconsin,20552,20758,207,374,949,1118
55063,La Crosse County,Wisconsin,120955,121339,378,623,5535,5731
55065,Lafayette County,Wisconsin,16619,17478,-23,399,1294,831
55067,Langlade County,Wisconsin,19465,19534,685,713,851,1488
55069,Lincoln County,Wisconsin,28423,28403,735,861,1263,2132
55071,Manitowoc County,Wisconsin,81401,81710,589,1499,3636,4821
55073,Marathon County,Wisconsin,138119,139432,33,1352,7128,7113
55075,Marinette County,Wisconsin,41887,42574,1692,1833,1798,2958
55077,Marquette County,Wisconsin,15594,15927,762,829,652,1133
55078,Menominee County,Wisconsin,4258,4199,35,35,320,417
55079,Milwaukee County,Wisconsin,938606,924216,-44731,-25545,58042,46016
55081,Monroe County,Wisconsin,46307,46572,-286,35,2820,2587
55083,Oconto County,Wisconsin,39077,40195,1596,1659,1686,2214
55085,Oneida County,Wisconsin,37864,38131,1630,1699,1321,2706
55087,Outagamie County,Wisconsin,190959,195894,1928,3332,10134,8511
55089,Ozaukee County,Wisconsin,91631,94346,2658,3330,3926,4482
55091,Pepin County,Wisconsin,7349,7513,100,136,391,356
55093,Pierce County,Wisconsin,42221,43519,1013,1083,1970,1756
55095,Polk County,Wisconsin,45028,45803,1483,1516,2048,2767
55097,Portage County,Wisconsin,70423,71943,1411,2032,2788,3334
55099,Price County,Wisconsin,14032,13988,433,468,484,1002
55101,Racine County,Wisconsin,198061,198919,-329,1357,10453,10844
55103,Richland County,Wisconsin,17281,17036,-104,41,809,1091
55105,Rock County,Wisconsin,163763,166472,2021,2798,8938,9010
55107,Rusk County,Wisconsin,14169,14146,339,367,597,995
55109,St. Croix County,Wisconsin,93875,98276,2949,3358,4971,3932
55111,Sauk County,Wisconsin,65796,66652,-2,1059,3572,3782
55113,Sawyer County,Wisconsin,18122,18846,1209,1250,711,1257
55115,Shawano County,Wisconsin,40859,41560,860,1057,2188,2529
55117,Sheboygan County,Wisconsin,118040,118047,-592,797,5518,6285
55119,Taylor County,Wisconsin,19942,20118,130,287,1003,1109
55121,Trempealeau County,Wisconsin,30825,31171,-480,-146,1965,1461
55123,Vernon County,Wisconsin,30695,31443,386,450,2116,1812
55125,Vilas County,Wisconsin,23093,23761,1773,1764,704,1795
55127,Walworth County,Wisconsin,105324,106127,897,1714,4479,5418
55129,Washburn County,Wisconsin,16618,17087,1047,1063,619,1212
55131,Washington County,Wisconsin,136806,139238,2511,2984,6324,6852
55133,Waukesha County,Wisconsin,407506,417210,8010,11309,18410,19964
55135,Waupaca County,Wisconsin,51799,51461,636,881,2373,3570
55137,Waushara County,Wisconsin,24532,25223,1336,1426,909,1641
55139,Winnebago County,Wisconsin,171833,174218,1275,2648,8402,8594
55141,Wood County,Wisconsin,74180,74060,382,947,3735,4803
56001,Albany County,Wyoming,37107,38558,52,1176,1557,1259
56003,Big Horn County,Wyoming,11480,12024,650,679,610,751
56005,Campbell County,Wyoming,47146,48145,-345,-220,3010,1726
56007,Carbon County,Wyoming,14508,14013,-492,-466,748,780
56009,Converse County,Wyoming,13748,13824,27,41,748,713
56011,Crook County,Wyoming,7183,7852,612,615,456,403
56013,Fremont County,Wyoming,39192,39464,913,896,2112,2749
56015,Goshen County,Wyoming,12520,12640,378,434,597,905
56017,Hot Springs County,Wyoming,4621,4600,251,249,211,490
56019,Johnson County,Wyoming,8469,8908,534,527,436,526
56021,Laramie County,Wyoming,100727,102938,1875,1951,5709,5483
56023,Lincoln County,Wyoming,19654,21180,1201,1306,1079,850
56025,Natrona County,Wyoming,80299,80526,558,495,4202,4435
