geofips,geoname,year,population
21045,"Casey, KY",2024,15948.0
21047,"Christian, KY",2019,72668.0
21047,"Christian, KY",2020,72748.0
21047,"Christian, KY",2021,73144.0
21047,"Christian, KY",2022,72213.0
21047,"Christian, KY",2023,71235.0
21047,"Christian, KY",2024,71006.0
21049,"Clark, KY",2019,36751.0
21049,"Clark, KY",2020,37047.0
21049,"Clark, KY",2021,36892.0
21049,"Clark, KY",2022,37012.0
21049,"Clark, KY",2023,37337.0
21049,"Clark, KY",2024,37673.0
21051,"Clay, KY",2019,20491.0
21051,"Clay, KY",2020,20309.0
21051,"Clay, KY",2021,20162.0
21051,"Clay, KY",2022,19884.0
21051,"Clay, KY",2023,19658.0
21051,"Clay, KY",2024,19592.0
21053,"Clinton, KY",2019,9382.0
21053,"Clinton, KY",2020,9228.0
21053,"Clinton, KY",2021,9281.0
21053,"Clinton, KY",2022,9140.0
21053,"Clinton, KY",2023,9178.0
21053,"Clinton, KY",2024,9183.0
21055,"Crittenden, KY",2019,8935.0
21055,"Crittenden, KY",2020,9003.0
21055,"Crittenden, KY",2021,8944.0
21055,"Crittenden, KY",2022,8971.0
21055,"Crittenden, KY",2023,8996.0
21055,"Crittenden, KY",2024,8982.0
21057,"Cumberland, KY",2019,6002.0
21057,"Cumberland, KY",2020,5859.0
21057,"Cumberland, KY",2021,5902.0
21057,"Cumberland, KY",2022,5950.0
21057,"Cumberland, KY",2023,5980.0
21057,"Cumberland, KY",2024,6047.0
21059,"Daviess, KY",2019,102830.0
21059,"Daviess, KY",2020,103398.0
21059,"Daviess, KY",2021,103087.0
21059,"Daviess, KY",2022,103373.0
21059,"Daviess, KY",2023,103927.0
21059,"Daviess, KY",2024,104457.0
21061,"Edmonson, KY",2019,12062.0
21061,"Edmonson, KY",2020,12147.0
21061,"Edmonson, KY",2021,12228.0
21061,"Edmonson, KY",2022,12300.0
21061,"Edmonson, KY",2023,12466.0
21061,"Edmonson, KY",2024,12635.0
21063,"Elliott, KY",2019,7435.0
21063,"Elliott, KY",2020,7335.0
21063,"Elliott, KY",2021,7364.0
21063,"Elliott, KY",2022,7301.0
21063,"Elliott, KY",2023,7271.0
21063,"Elliott, KY",2024,7263.0
21065,"Estill, KY",2019,14166.0
21065,"Estill, KY",2020,14160.0
21065,"Estill, KY",2021,14083.0
21065,"Estill, KY",2022,13994.0
21065,"Estill, KY",2023,13937.0
21065,"Estill, KY",2024,14002.0
21067,"Fayette, KY",2019,321944.0
21067,"Fayette, KY",2020,322628.0
21067,"Fayette, KY",2021,320431.0
21067,"Fayette, KY",2022,321505.0
21067,"Fayette, KY",2023,324624.0
21067,"Fayette, KY",2024,329437.0
21069,"Fleming, KY",2019,15022.0
21069,"Fleming, KY",2020,15098.0
21069,"Fleming, KY",2021,15262.0
21069,"Fleming, KY",2022,15257.0
21069,"Fleming, KY",2023,15405.0
21069,"Fleming, KY",2024,15591.0
21071,"Floyd, KY",2019,36267.0
21071,"Floyd, KY",2020,35802.0
21071,"Floyd, KY",2021,35298.0
21071,"Floyd, KY",2022,35519.0
21071,"Floyd, KY",2023,34971.0
21071,"Floyd, KY",2024,34532.0
21073,"Franklin, KY",2019,51289.0
21073,"Franklin, KY",2020,51603.0
21073,"Franklin, KY",2021,51721.0
21073,"Franklin, KY",2022,51617.0
21073,"Franklin, KY",2023,51826.0
21073,"Franklin, KY",2024,52442.0
21075,"Fulton, KY",2019,6499.0
21075,"Fulton, KY",2020,6511.0
21075,"Fulton, KY",2021,6486.0
21075,"Fulton, KY",2022,6389.0
21075,"Fulton, KY",2023,6378.0
21075,"Fulton, KY",2024,6282.0
21077,"Gallatin, KY",2019,8746.0
21077,"Gallatin, KY",2020,8675.0
21077,"Gallatin, KY",2021,8756.0
21077,"Gallatin, KY",2022,8786.0
21077,"Gallatin, KY",2023,8823.0
21077,"Gallatin, KY",2024,8805.0
21079,"Garrard, KY",2019,16954.0
21079,"Garrard, KY",2020,16964.0
21079,"Garrard, KY",2021,17368.0
21079,"Garrard, KY",2022,17580.0
21079,"Garrard, KY",2023,17888.0
21079,"Garrard, KY",2024,18040.0
21081,"Grant, KY",2019,24738.0
21081,"Grant, KY",2020,25014.0
21081,"Grant, KY",2021,25293.0
21081,"Grant, KY",2022,25466.0
21081,"Grant, KY",2023,25596.0
21081,"Grant, KY",2024,25722.0
21083,"Graves, KY",2019,36911.0
21083,"Graves, KY",2020,36530.0
21083,"Graves, KY",2021,36665.0
21083,"Graves, KY",2022,36532.0
21083,"Graves, KY",2023,36600.0
21083,"Graves, KY",2024,36821.0
21085,"Grayson, KY",2019,26382.0
21085,"Grayson, KY",2020,26456.0
21085,"Grayson, KY",2021,26582.0
21085,"Grayson, KY",2022,26623.0
21085,"Grayson, KY",2023,26806.0
21085,"Grayson, KY",2024,27070.0
21087,"Green, KY",2019,11053.0
21087,"Green, KY",2020,11131.0
21087,"Green, KY",2021,11328.0
21087,"Green, KY",2022,11379.0
21087,"Green, KY",2023,11454.0
21087,"Green, KY",2024,11552.0
21089,"Greenup, KY",2019,36071.0
21089,"Greenup, KY",2020,35890.0
21089,"Greenup, KY",2021,35660.0
21089,"Greenup, KY",2022,35384.0
21089,"Greenup, KY",2023,35299.0
21089,"Greenup, KY",2024,35273.0
21091,"Hancock, KY",2019,9045.0
21091,"Hancock, KY",2020,9104.0
21091,"Hancock, KY",2021,9076.0
21091,"Hancock, KY",2022,9043.0
21091,"Hancock, KY",2023,8936.0
21091,"Hancock, KY",2024,9013.0
21093,"Hardin, KY",2019,110445.0
21093,"Hardin, KY",2020,110840.0
21093,"Hardin, KY",2021,111870.0
21093,"Hardin, KY",2022,111776.0
21093,"Hardin, KY",2023,112396.0
21093,"Hardin, KY",2024,112826.0
21095,"Harlan, KY",2019,27036.0
21095,"Harlan, KY",2020,26758.0
21095,"Harlan, KY",2021,26139.0
21095,"Harlan, KY",2022,25610.0
21095,"Harlan, KY",2023,25302.0
21095,"Harlan, KY",2024,25052.0
21097,"Harrison, KY",2019,18635.0
21097,"Harrison, KY",2020,18721.0
21097,"Harrison, KY",2021,18961.0
21097,"Harrison, KY",2022,19085.0
21097,"Harrison, KY",2023,19409.0
21097,"Harrison, KY",2024,19525.0
21099,"Hart, KY",2019,19230.0
21099,"Hart, KY",2020,19296.0
21099,"Hart, KY",2021,19476.0
21099,"Hart, KY",2022,19592.0
21099,"Hart, KY",2023,19726.0
21099,"Hart, KY",2024,19923.0
21101,"Henderson, KY",2019,45185.0
21101,"Henderson, KY",2020,44673.0
21101,"Henderson, KY",2021,44409.0
21101,"Henderson, KY",2022,44017.0
21101,"Henderson, KY",2023,44127.0
21101,"Henderson, KY",2024,44175.0
21103,"Henry, KY",2019,15680.0
21103,"Henry, KY",2020,15693.0
21103,"Henry, KY",2021,15707.0
21103,"Henry, KY",2022,15730.0
21103,"Henry, KY",2023,15951.0
21103,"Henry, KY",2024,16198.0
21105,"Hickman, KY",2019,4506.0
21105,"Hickman, KY",2020,4530.0
21105,"Hickman, KY",2021,4427.0
21105,"Hickman, KY",2022,4422.0
21105,"Hickman, KY",2023,4423.0
21105,"Hickman, KY",2024,4393.0
21107,"Hopkins, KY",2019,45342.0
21107,"Hopkins, KY",2020,45365.0
21107,"Hopkins, KY",2021,45149.0
21107,"Hopkins, KY",2022,44879.0
21107,"Hopkins, KY",2023,44985.0
21107,"Hopkins, KY",2024,45218.0
21109,"Jackson, KY",2019,12964.0
21109,"Jackson, KY",2020,12968.0
21109,"Jackson, KY",2021,12975.0
21109,"Jackson, KY",2022,12989.0
21109,"Jackson, KY",2023,13138.0
21109,"Jackson, KY",2024,13358.0
21111,"Jefferson, KY",2019,781673.0
21111,"Jefferson, KY",2020,782896.0
21111,"Jefferson, KY",2021,777624.0
21111,"Jefferson, KY",2022,777329.0
21111,"Jefferson, KY",2023,783381.0
21111,"Jefferson, KY",2024,793881.0
21113,"Jessamine, KY",2019,53014.0
21113,"Jessamine, KY",2020,53019.0
21113,"Jessamine, KY",2021,53583.0
21113,"Jessamine, KY",2022,54333.0
21113,"Jessamine, KY",2023,55511.0
21113,"Jessamine, KY",2024,56495.0
21115,"Johnson, KY",2019,22766.0
21115,"Johnson, KY",2020,22648.0
21115,"Johnson, KY",2021,22550.0
21115,"Johnson, KY",2022,22234.0
21115,"Johnson, KY",2023,22139.0
21115,"Johnson, KY",2024,22098.0
21117,"Kenton, KY",2019,168444.0
21117,"Kenton, KY",2020,169276.0
21117,"Kenton, KY",2021,169641.0
21117,"Kenton, KY",2022,170413.0
21117,"Kenton, KY",2023,172248.0
21117,"Kenton, KY",2024,174862.0
21119,"Knott, KY",2019,14537.0
21119,"Knott, KY",2020,14163.0
21119,"Knott, KY",2021,14040.0
21119,"Knott, KY",2022,13848.0
21119,"Knott, KY",2023,13660.0
21119,"Knott, KY",2024,13438.0
21121,"Knox, KY",2019,30340.0
21121,"Knox, KY",2020,30185.0
21121,"Knox, KY",2021,30028.0
21121,"Knox, KY",2022,29734.0
21121,"Knox, KY",2023,29723.0
21121,"Knox, KY",2024,29657.0
21123,"Larue, KY",2019,14810.0
21123,"Larue, KY",2020,14877.0
21123,"Larue, KY",2021,15035.0
21123,"Larue, KY",2022,15165.0
21123,"Larue, KY",2023,15328.0
21123,"Larue, KY",2024,15128.0
21125,"Laurel, KY",2019,62190.0
21125,"Laurel, KY",2020,62735.0
21125,"Laurel, KY",2021,62582.0
21125,"Laurel, KY",2022,62891.0
21125,"Laurel, KY",2023,63352.0
21125,"Laurel, KY",2024,63353.0
21127,"Lawrence, KY",2019,16188.0
21127,"Lawrence, KY",2020,16302.0
21127,"Lawrence, KY",2021,16273.0
21127,"Lawrence, KY",2022,16037.0
21127,"Lawrence, KY",2023,15974.0
21127,"Lawrence, KY",2024,15798.0
21129,"Lee, KY",2019,7472.0
21129,"Lee, KY",2020,7364.0
21129,"Lee, KY",2021,7457.0
21129,"Lee, KY",2022,7259.0
21129,"Lee, KY",2023,7301.0
21129,"Lee, KY",2024,7313.0
21131,"Leslie, KY",2019,10634.0
21131,"Leslie, KY",2020,10471.0
21131,"Leslie, KY",2021,10284.0
21131,"Leslie, KY",2022,10044.0
21131,"Leslie, KY",2023,9865.0
21131,"Leslie, KY",2024,9729.0
21133,"Letcher, KY",2019,21789.0
21133,"Letcher, KY",2020,21468.0
21133,"Letcher, KY",2021,21229.0
21133,"Letcher, KY",2022,20792.0
21133,"Letcher, KY",2023,20414.0
21133,"Letcher, KY",2024,20139.0
21135,"Lewis, KY",2019,13130.0
21135,"Lewis, KY",2020,13088.0
21135,"Lewis, KY",2021,12982.0
21135,"Lewis, KY",2022,12924.0
21135,"Lewis, KY",2023,12956.0
21135,"Lewis, KY",2024,12875.0
21137,"Lincoln, KY",2019,24328.0
21137,"Lincoln, KY",2020,24248.0
21137,"Lincoln, KY",2021,24232.0
21137,"Lincoln, KY",2022,24392.0
21137,"Lincoln, KY",2023,24738.0
21137,"Lincoln, KY",2024,24910.0
21139,"Livingston, KY",2019,8990.0
21139,"Livingston, KY",2020,8872.0
21139,"Livingston, KY",2021,8981.0
21139,"Livingston, KY",2022,8960.0
21139,"Livingston, KY",2023,8889.0
21139,"Livingston, KY",2024,8815.0
21141,"Logan, KY",2019,27186.0
21141,"Logan, KY",2020,27515.0
21141,"Logan, KY",2021,27807.0
21141,"Logan, KY",2022,27855.0
21141,"Logan, KY",2023,28285.0
21141,"Logan, KY",2024,28467.0
21143,"Lyon, KY",2019,8743.0
21143,"Lyon, KY",2020,8678.0
21143,"Lyon, KY",2021,8434.0
21143,"Lyon, KY",2022,9119.0
21143,"Lyon, KY",2023,9190.0
21143,"Lyon, KY",2024,9078.0
21145,"McCracken, KY",2019,67677.0
21145,"McCracken, KY",2020,67926.0
21145,"McCracken, KY",2021,67554.0
21145,"McCracken, KY",2022,67333.0
21145,"McCracken, KY",2023,67456.0
21145,"McCracken, KY",2024,67550.0
21147,"McCreary, KY",2019,17041.0
21147,"McCreary, KY",2020,16852.0
21147,"McCreary, KY",2021,16800.0
21147,"McCreary, KY",2022,16788.0
21147,"McCreary, KY",2023,17069.0
21147,"McCreary, KY",2024,16824.0
21149,"McLean, KY",2019,9208.0
21149,"McLean, KY",2020,9133.0
21149,"McLean, KY",2021,9121.0
21149,"McLean, KY",2022,9112.0
21149,"McLean, KY",2023,9076.0
21149,"McLean, KY",2024,9126.0
21151,"Madison, KY",2019,91902.0
21151,"Madison, KY",2020,92990.0
21151,"Madison, KY",2021,93453.0
21151,"Madison, KY",2022,95219.0
21151,"Madison, KY",2023,97599.0
21151,"Madison, KY",2024,99582.0
21153,"Magoffin, KY",2019,11794.0
21153,"Magoffin, KY",2020,11605.0
21153,"Magoffin, KY",2021,11490.0
21153,"Magoffin, KY",2022,11325.0
21153,"Magoffin, KY",2023,11202.0
21153,"Magoffin, KY",2024,11118.0
21155,"Marion, KY",2019,19511.0
21155,"Marion, KY",2020,19594.0
21155,"Marion, KY",2021,19728.0
21155,"Marion, KY",2022,19731.0
21155,"Marion, KY",2023,19840.0
21155,"Marion, KY",2024,19851.0
21157,"Marshall, KY",2019,31592.0
21157,"Marshall, KY",2020,31688.0
21157,"Marshall, KY",2021,31810.0
21157,"Marshall, KY",2022,31766.0
21157,"Marshall, KY",2023,31717.0
21157,"Marshall, KY",2024,31734.0
21159,"Martin, KY",2019,11449.0
21159,"Martin, KY",2020,11250.0
21159,"Martin, KY",2021,11165.0
21159,"Martin, KY",2022,11095.0
21159,"Martin, KY",2023,10927.0
21159,"Martin, KY",2024,10696.0
21161,"Mason, KY",2019,17137.0
21161,"Mason, KY",2020,17137.0
21161,"Mason, KY",2021,16952.0
21161,"Mason, KY",2022,16880.0
21161,"Mason, KY",2023,16857.0
21161,"Mason, KY",2024,16956.0
21163,"Meade, KY",2019,29905.0
21163,"Meade, KY",2020,30028.0
21163,"Meade, KY",2021,30125.0
21163,"Meade, KY",2022,30028.0
21163,"Meade, KY",2023,30166.0
21163,"Meade, KY",2024,30442.0
21165,"Menifee, KY",2019,6125.0
21165,"Menifee, KY",2020,6142.0
21165,"Menifee, KY",2021,6175.0
21165,"Menifee, KY",2022,6215.0
21165,"Menifee, KY",2023,6279.0
21165,"Menifee, KY",2024,6341.0
21167,"Mercer, KY",2019,22626.0
21167,"Mercer, KY",2020,22652.0
21167,"Mercer, KY",2021,22859.0
21167,"Mercer, KY",2022,22927.0
21167,"Mercer, KY",2023,23189.0
21167,"Mercer, KY",2024,23515.0
21169,"Metcalfe, KY",2019,10303.0
21169,"Metcalfe, KY",2020,10285.0
21169,"Metcalfe, KY",2021,10387.0
21169,"Metcalfe, KY",2022,10401.0
21169,"Metcalfe, KY",2023,10495.0
21169,"Metcalfe, KY",2024,10558.0
21171,"Monroe, KY",2019,11359.0
21171,"Monroe, KY",2020,11320.0
21171,"Monroe, KY",2021,11263.0
21171,"Monroe, KY",2022,11328.0
21171,"Monroe, KY",2023,11271.0
21171,"Monroe, KY",2024,11163.0
21173,"Montgomery, KY",2019,28150.0
21173,"Montgomery, KY",2020,28105.0
21173,"Montgomery, KY",2021,28218.0
21173,"Montgomery, KY",2022,28348.0
21173,"Montgomery, KY",2023,28531.0
21173,"Montgomery, KY",2024,28771.0
21175,"Morgan, KY",2019,13797.0
21175,"Morgan, KY",2020,13732.0
21175,"Morgan, KY",2021,13691.0
21175,"Morgan, KY",2022,14156.0
21175,"Morgan, KY",2023,14385.0
21175,"Morgan, KY",2024,14300.0
21177,"Muhlenberg, KY",2019,31066.0
21177,"Muhlenberg, KY",2020,30897.0
21177,"Muhlenberg, KY",2021,30334.0
21177,"Muhlenberg, KY",2022,30684.0
21177,"Muhlenberg, KY",2023,30527.0
21177,"Muhlenberg, KY",2024,30512.0
21179,"Nelson, KY",2019,46532.0
21179,"Nelson, KY",2020,46779.0
21179,"Nelson, KY",2021,47135.0
21179,"Nelson, KY",2022,47429.0
21179,"Nelson, KY",2023,47981.0
21179,"Nelson, KY",2024,48706.0
21181,"Nicholas, KY",2019,7529.0
21181,"Nicholas, KY",2020,7540.0
21181,"Nicholas, KY",2021,7733.0
21181,"Nicholas, KY",2022,7776.0
21181,"Nicholas, KY",2023,7674.0
21181,"Nicholas, KY",2024,7816.0
21183,"Ohio, KY",2019,23891.0
21183,"Ohio, KY",2020,23744.0
21183,"Ohio, KY",2021,23729.0
21183,"Ohio, KY",2022,23549.0
21183,"Ohio, KY",2023,23719.0
21183,"Ohio, KY",2024,23933.0
21185,"Oldham, KY",2019,67413.0
21185,"Oldham, KY",2020,67696.0
21185,"Oldham, KY",2021,68251.0
21185,"Oldham, KY",2022,69506.0
21185,"Oldham, KY",2023,70308.0
21185,"Oldham, KY",2024,70525.0
21187,"Owen, KY",2019,11159.0
21187,"Owen, KY",2020,11302.0
21187,"Owen, KY",2021,11301.0
21187,"Owen, KY",2022,11292.0
21187,"Owen, KY",2023,11309.0
21187,"Owen, KY",2024,11435.0
21189,"Owsley, KY",2019,4142.0
21189,"Owsley, KY",2020,4032.0
21189,"Owsley, KY",2021,3971.0
21189,"Owsley, KY",2022,3941.0
21189,"Owsley, KY",2023,3984.0
21189,"Owsley, KY",2024,3928.0
21191,"Pendleton, KY",2019,14634.0
21191,"Pendleton, KY",2020,14647.0
21191,"Pendleton, KY",2021,14632.0
21191,"Pendleton, KY",2022,14688.0
21191,"Pendleton, KY",2023,14804.0
21191,"Pendleton, KY",2024,14844.0
21193,"Perry, KY",2019,28517.0
21193,"Perry, KY",2020,28369.0
21193,"Perry, KY",2021,27929.0
21193,"Perry, KY",2022,27378.0
21193,"Perry, KY",2023,27082.0
21193,"Perry, KY",2024,26739.0
21195,"Pike, KY",2019,59215.0
21195,"Pike, KY",2020,58447.0
21195,"Pike, KY",2021,57434.0
21195,"Pike, KY",2022,56328.0
21195,"Pike, KY",2023,55998.0
21195,"Pike, KY",2024,55430.0
21197,"Powell, KY",2019,13138.0
21197,"Powell, KY",2020,13099.0
21197,"Powell, KY",2021,13095.0
21197,"Powell, KY",2022,13067.0
21197,"Powell, KY",2023,13003.0
21197,"Powell, KY",2024,12928.0
21199,"Pulaski, KY",2019,64850.0
21199,"Pulaski, KY",2020,65112.0
21199,"Pulaski, KY",2021,65538.0
21199,"Pulaski, KY",2022,65776.0
21199,"Pulaski, KY",2023,66219.0
21199,"Pulaski, KY",2024,66842.0
21201,"Robertson, KY",2019,2194.0
21201,"Robertson, KY",2020,2184.0
21201,"Robertson, KY",2021,2259.0
21201,"Robertson, KY",2022,2254.0
21201,"Robertson, KY",2023,2334.0
21201,"Robertson, KY",2024,2382.0
21203,"Rockcastle, KY",2019,16086.0
21203,"Rockcastle, KY",2020,16063.0
21203,"Rockcastle, KY",2021,16141.0
21203,"Rockcastle, KY",2022,16213.0
21203,"Rockcastle, KY",2023,16171.0
21203,"Rockcastle, KY",2024,16226.0
21205,"Rowan, KY",2019,24534.0
21205,"Rowan, KY",2020,24721.0
21205,"Rowan, KY",2021,24565.0
21205,"Rowan, KY",2022,24428.0
21205,"Rowan, KY",2023,24503.0
21205,"Rowan, KY",2024,24675.0
21207,"Russell, KY",2019,17970.0
21207,"Russell, KY",2020,17997.0
21207,"Russell, KY",2021,18166.0
21207,"Russell, KY",2022,18177.0
21207,"Russell, KY",2023,18308.0
21207,"Russell, KY",2024,18458.0
21209,"Scott, KY",2019,56191.0
21209,"Scott, KY",2020,57535.0
21209,"Scott, KY",2021,58431.0
21209,"Scott, KY",2022,59413.0
21209,"Scott, KY",2023,60600.0
21209,"Scott, KY",2024,61700.0
21211,"Shelby, KY",2019,47736.0
21211,"Shelby, KY",2020,48255.0
21211,"Shelby, KY",2021,48600.0
21211,"Shelby, KY",2022,48884.0
21211,"Shelby, KY",2023,49617.0
21211,"Shelby, KY",2024,50124.0
21213,"Simpson, KY",2019,19445.0
21213,"Simpson, KY",2020,19629.0
21213,"Simpson, KY",2021,19734.0
21213,"Simpson, KY",2022,19926.0
21213,"Simpson, KY",2023,20223.0
21213,"Simpson, KY",2024,20350.0
21215,"Spencer, KY",2019,19296.0
21215,"Spencer, KY",2020,19503.0
21215,"Spencer, KY",2021,19879.0
21215,"Spencer, KY",2022,20204.0
21215,"Spencer, KY",2023,20557.0
21215,"Spencer, KY",2024,20823.0
21217,"Taylor, KY",2019,26041.0
21217,"Taylor, KY",2020,25994.0
21217,"Taylor, KY",2021,26179.0
21217,"Taylor, KY",2022,26421.0
21217,"Taylor, KY",2023,26582.0
21217,"Taylor, KY",2024,26809.0
21219,"Todd, KY",2019,12157.0
21219,"Todd, KY",2020,12283.0
21219,"Todd, KY",2021,12296.0
21219,"Todd, KY",2022,12431.0
21219,"Todd, KY",2023,12576.0
21219,"Todd, KY",2024,12757.0
21221,"Trigg, KY",2019,14037.0
21221,"Trigg, KY",2020,14081.0
21221,"Trigg, KY",2021,14225.0
21221,"Trigg, KY",2022,14338.0
21221,"Trigg, KY",2023,14370.0
21221,"Trigg, KY",2024,14559.0
21223,"Trimble, KY",2019,8524.0
21223,"Trimble, KY",2020,8463.0
21223,"Trimble, KY",2021,8553.0
21223,"Trimble, KY",2022,8525.0
21223,"Trimble, KY",2023,8616.0
21223,"Trimble, KY",2024,8591.0
21225,"Union, KY",2019,13789.0
21225,"Union, KY",2020,13650.0
21225,"Union, KY",2021,13251.0
21225,"Union, KY",2022,13107.0
21225,"Union, KY",2023,13116.0
21225,"Union, KY",2024,13178.0
21227,"Warren, KY",2019,133163.0
21227,"Warren, KY",2020,135033.0
21227,"Warren, KY",2021,137191.0
21227,"Warren, KY",2022,140503.0
21227,"Warren, KY",2023,143929.0
21227,"Warren, KY",2024,147936.0
21229,"Washington, KY",2019,12007.0
21229,"Washington, KY",2020,12038.0
21229,"Washington, KY",2021,12076.0
21229,"Washington, KY",2022,12062.0
21229,"Washington, KY",2023,12257.0
21229,"Washington, KY",2024,12269.0
21231,"Wayne, KY",2019,19684.0
21231,"Wayne, KY",2020,19543.0
21231,"Wayne, KY",2021,19543.0
21231,"Wayne, KY",2022,19663.0
21231,"Wayne, KY",2023,19630.0
21231,"Wayne, KY",2024,19629.0
21233,"Webster, KY",2019,13042.0
21233,"Webster, KY",2020,13022.0
21233,"Webster, KY",2021,12858.0
21233,"Webster, KY",2022,12724.0
21233,"Webster, KY",2023,12753.0
21233,"Webster, KY",2024,12854.0
21235,"Whitley, KY",2019,36647.0
21235,"Whitley, KY",2020,36694.0
21235,"Whitley, KY",2021,36805.0
21235,"Whitley, KY",2022,36950.0
21235,"Whitley, KY",2023,36917.0
21235,"Whitley, KY",2024,37233.0
21237,"Wolfe, KY",2019,6643.0
21237,"Wolfe, KY",2020,6557.0
21237,"Wolfe, KY",2021,6507.0
21237,"Wolfe, KY",2022,6415.0
21237,"Wolfe, KY",2023,6370.0
21237,"Wolfe, KY",2024,6364.0
21239,"Woodford, KY",2019,26792.0
21239,"Woodford, KY",2020,26907.0
21239,"Woodford, KY",2021,27089.0
21239,"Woodford, KY",2022,27150.0
21239,"Woodford, KY",2023,27522.0
21239,"Woodford, KY",2024,27728.0
22001,"Acadia, LA",2019,58081.0
22001,"Acadia, LA",2020,57481.0
22001,"Acadia, LA",2021,57228.0
22001,"Acadia, LA",2022,56812.0
22001,"Acadia, LA",2023,56649.0
22001,"Acadia, LA",2024,56604.0
22003,"Allen, LA",2019,23039.0
22003,"Allen, LA",2020,22688.0
22003,"Allen, LA",2021,22594.0
22003,"Allen, LA",2022,22297.0
22003,"Allen, LA",2023,22304.0
22003,"Allen, LA",2024,22501.0
22005,"Ascension, LA",2019,125141.0
22005,"Ascension, LA",2020,126983.0
22005,"Ascension, LA",2021,128592.0
22005,"Ascension, LA",2022,130505.0
22005,"Ascension, LA",2023,131954.0
22005,"Ascension, LA",2024,133534.0
22007,"Assumption, LA",2019,21280.0
22007,"Assumption, LA",2020,20963.0
22007,"Assumption, LA",2021,20701.0
22007,"Assumption, LA",2022,20482.0
22007,"Assumption, LA",2023,20223.0
22007,"Assumption, LA",2024,20050.0
22009,"Avoyelles, LA",2019,39801.0
22009,"Avoyelles, LA",2020,39640.0
22009,"Avoyelles, LA",2021,39261.0
22009,"Avoyelles, LA",2022,38733.0
22009,"Avoyelles, LA",2023,38520.0
22009,"Avoyelles, LA",2024,38373.0
22011,"Beauregard, LA",2019,36433.0
22011,"Beauregard, LA",2020,36608.0
22011,"Beauregard, LA",2021,36678.0
22011,"Beauregard, LA",2022,36587.0
22011,"Beauregard, LA",2023,36812.0
22011,"Beauregard, LA",2024,36695.0
22013,"Bienville, LA",2019,13177.0
22013,"Bienville, LA",2020,12918.0
22013,"Bienville, LA",2021,12787.0
22013,"Bienville, LA",2022,12627.0
22013,"Bienville, LA",2023,12440.0
22013,"Bienville, LA",2024,12412.0
22015,"Bossier, LA",2019,128618.0
22015,"Bossier, LA",2020,128759.0
22015,"Bossier, LA",2021,129381.0
22015,"Bossier, LA",2022,129324.0
22015,"Bossier, LA",2023,130380.0
22015,"Bossier, LA",2024,131102.0
22017,"Caddo, LA",2019,239920.0
22017,"Caddo, LA",2020,236912.0
22017,"Caddo, LA",2021,232645.0
22017,"Caddo, LA",2022,229109.0
22017,"Caddo, LA",2023,226460.0
22017,"Caddo, LA",2024,224893.0
22019,"Calcasieu, LA",2019,216213.0
22019,"Calcasieu, LA",2020,216493.0
22019,"Calcasieu, LA",2021,204947.0
22019,"Calcasieu, LA",2022,202664.0
22019,"Calcasieu, LA",2023,204474.0
22019,"Calcasieu, LA",2024,206861.0
22021,"Caldwell, LA",2019,9726.0
22021,"Caldwell, LA",2020,9616.0
22021,"Caldwell, LA",2021,9580.0
22021,"Caldwell, LA",2022,9508.0
22021,"Caldwell, LA",2023,9402.0
22021,"Caldwell, LA",2024,9393.0
22023,"Cameron, LA",2019,5696.0
22023,"Cameron, LA",2020,5624.0
