geofips,geoname,metro_micro,year,per_capita_personal_income_usd,n_units,note
45620,"Thomasville, GA",Micropolitan,2023,50878.0,2,
45620,"Thomasville, GA",Micropolitan,2024,52855.0,2,
45660,"Tiffin, OH",Micropolitan,2019,40095.0,1,
45660,"Tiffin, OH",Micropolitan,2020,44796.0,1,
45660,"Tiffin, OH",Micropolitan,2021,48572.0,1,
45660,"Tiffin, OH",Micropolitan,2022,48160.0,1,
45660,"Tiffin, OH",Micropolitan,2023,50679.0,1,
45660,"Tiffin, OH",Micropolitan,2024,52061.0,1,
45700,"Tifton, GA",Micropolitan,2019,36729.0,2,
45700,"Tifton, GA",Micropolitan,2020,40294.0,2,
45700,"Tifton, GA",Micropolitan,2021,44041.0,2,
45700,"Tifton, GA",Micropolitan,2022,44614.0,2,
45700,"Tifton, GA",Micropolitan,2023,46310.0,2,
45700,"Tifton, GA",Micropolitan,2024,48174.0,2,
45740,"Toccoa, GA",Micropolitan,2019,36180.0,1,
45740,"Toccoa, GA",Micropolitan,2020,39427.0,1,
45740,"Toccoa, GA",Micropolitan,2021,43706.0,1,
45740,"Toccoa, GA",Micropolitan,2022,46030.0,1,
45740,"Toccoa, GA",Micropolitan,2023,47242.0,1,
45740,"Toccoa, GA",Micropolitan,2024,49591.0,1,
45780,"Toledo, OH",Metropolitan,2019,47182.0,3,
45780,"Toledo, OH",Metropolitan,2020,50410.0,3,
45780,"Toledo, OH",Metropolitan,2021,54083.0,3,
45780,"Toledo, OH",Metropolitan,2022,54831.0,3,
45780,"Toledo, OH",Metropolitan,2023,58210.0,3,
45780,"Toledo, OH",Metropolitan,2024,60673.0,3,
45820,"Topeka, KS",Metropolitan,2019,46554.0,5,
45820,"Topeka, KS",Metropolitan,2020,50143.0,5,
45820,"Topeka, KS",Metropolitan,2021,53817.0,5,
45820,"Topeka, KS",Metropolitan,2022,54143.0,5,
45820,"Topeka, KS",Metropolitan,2023,58116.0,5,
45820,"Topeka, KS",Metropolitan,2024,60669.0,5,
45860,"Torrington, CT",Micropolitan,2019,,1,incomplete_county_coverage
45860,"Torrington, CT",Micropolitan,2020,,1,incomplete_county_coverage
45860,"Torrington, CT",Micropolitan,2021,,1,incomplete_county_coverage
45860,"Torrington, CT",Micropolitan,2022,,1,incomplete_county_coverage
45860,"Torrington, CT",Micropolitan,2023,,1,incomplete_county_coverage
45860,"Torrington, CT",Micropolitan,2024,83433.0,1,
45880,"Town of Pecos, TX",Micropolitan,2019,50734.0,1,
45880,"Town of Pecos, TX",Micropolitan,2020,46614.0,1,
45880,"Town of Pecos, TX",Micropolitan,2021,57892.0,1,
45880,"Town of Pecos, TX",Micropolitan,2022,68688.0,1,
45880,"Town of Pecos, TX",Micropolitan,2023,76367.0,1,
45880,"Town of Pecos, TX",Micropolitan,2024,85037.0,1,
45900,"Traverse City, MI",Metropolitan,2019,51315.0,4,
45900,"Traverse City, MI",Metropolitan,2020,56205.0,4,
45900,"Traverse City, MI",Metropolitan,2021,61219.0,4,
45900,"Traverse City, MI",Metropolitan,2022,63010.0,4,
45900,"Traverse City, MI",Metropolitan,2023,67520.0,4,
45900,"Traverse City, MI",Metropolitan,2024,70938.0,4,
45940,"Trenton-Princeton, NJ",Metropolitan,2019,69532.0,1,
45940,"Trenton-Princeton, NJ",Metropolitan,2020,71627.0,1,
45940,"Trenton-Princeton, NJ",Metropolitan,2021,77884.0,1,
45940,"Trenton-Princeton, NJ",Metropolitan,2022,79930.0,1,
45940,"Trenton-Princeton, NJ",Metropolitan,2023,83763.0,1,
45940,"Trenton-Princeton, NJ",Metropolitan,2024,87068.0,1,
45980,"Troy, AL",Micropolitan,2019,37768.0,1,
45980,"Troy, AL",Micropolitan,2020,40937.0,1,
45980,"Troy, AL",Micropolitan,2021,45723.0,1,
45980,"Troy, AL",Micropolitan,2022,47569.0,1,
45980,"Troy, AL",Micropolitan,2023,48719.0,1,
45980,"Troy, AL",Micropolitan,2024,51706.0,1,
46020,"Truckee-Grass Valley, CA",Micropolitan,2019,60440.0,1,
46020,"Truckee-Grass Valley, CA",Micropolitan,2020,65075.0,1,
46020,"Truckee-Grass Valley, CA",Micropolitan,2021,70627.0,1,
46020,"Truckee-Grass Valley, CA",Micropolitan,2022,71651.0,1,
46020,"Truckee-Grass Valley, CA",Micropolitan,2023,76225.0,1,
46020,"Truckee-Grass Valley, CA",Micropolitan,2024,80346.0,1,
46060,"Tucson, AZ",Metropolitan,2019,45477.0,1,
46060,"Tucson, AZ",Metropolitan,2020,49629.0,1,
46060,"Tucson, AZ",Metropolitan,2021,53840.0,1,
46060,"Tucson, AZ",Metropolitan,2022,54802.0,1,
46060,"Tucson, AZ",Metropolitan,2023,58535.0,1,
46060,"Tucson, AZ",Metropolitan,2024,60425.0,1,
46100,"Tullahoma-Manchester, TN",Micropolitan,2019,41109.0,2,
46100,"Tullahoma-Manchester, TN",Micropolitan,2020,43514.0,2,
46100,"Tullahoma-Manchester, TN",Micropolitan,2021,47123.0,2,
46100,"Tullahoma-Manchester, TN",Micropolitan,2022,47826.0,2,
46100,"Tullahoma-Manchester, TN",Micropolitan,2023,50863.0,2,
46100,"Tullahoma-Manchester, TN",Micropolitan,2024,53422.0,2,
46140,"Tulsa, OK",Metropolitan,2019,55361.0,7,
46140,"Tulsa, OK",Metropolitan,2020,55718.0,7,
46140,"Tulsa, OK",Metropolitan,2021,60536.0,7,
46140,"Tulsa, OK",Metropolitan,2022,65864.0,7,
46140,"Tulsa, OK",Metropolitan,2023,69923.0,7,
46140,"Tulsa, OK",Metropolitan,2024,73252.0,7,
46180,"Tupelo, MS",Micropolitan,2019,40275.0,3,
46180,"Tupelo, MS",Micropolitan,2020,43409.0,3,
46180,"Tupelo, MS",Micropolitan,2021,48152.0,3,
46180,"Tupelo, MS",Micropolitan,2022,47253.0,3,
46180,"Tupelo, MS",Micropolitan,2023,49102.0,3,
46180,"Tupelo, MS",Micropolitan,2024,51220.0,3,
46220,"Tuscaloosa, AL",Metropolitan,2019,37387.0,4,
46220,"Tuscaloosa, AL",Metropolitan,2020,39394.0,4,
46220,"Tuscaloosa, AL",Metropolitan,2021,41542.0,4,
