geofips,geoname,metro_micro,year,real_gdp_k2017usd,n_units,note
26820,"Idaho Falls, ID",Metropolitan,2022,9185463.0,3,
26820,"Idaho Falls, ID",Metropolitan,2023,9212887.0,3,
26820,"Idaho Falls, ID",Metropolitan,2024,9527559.0,3,
26860,"Indiana, PA",Micropolitan,2019,4147326.0,1,
26860,"Indiana, PA",Micropolitan,2020,3659314.0,1,
26860,"Indiana, PA",Micropolitan,2021,3603988.0,1,
26860,"Indiana, PA",Micropolitan,2022,3465477.0,1,
26860,"Indiana, PA",Micropolitan,2023,3296108.0,1,
26860,"Indiana, PA",Micropolitan,2024,3261115.0,1,
26900,"Indianapolis-Carmel-Greenwood, IN",Metropolitan,2019,143308454.0,11,
26900,"Indianapolis-Carmel-Greenwood, IN",Metropolitan,2020,141696535.0,11,
26900,"Indianapolis-Carmel-Greenwood, IN",Metropolitan,2021,151423112.0,11,
26900,"Indianapolis-Carmel-Greenwood, IN",Metropolitan,2022,155899279.0,11,
26900,"Indianapolis-Carmel-Greenwood, IN",Metropolitan,2023,160074390.0,11,
26900,"Indianapolis-Carmel-Greenwood, IN",Metropolitan,2024,165738606.0,11,
26980,"Iowa City, IA",Metropolitan,2019,10820048.0,2,
26980,"Iowa City, IA",Metropolitan,2020,10396903.0,2,
26980,"Iowa City, IA",Metropolitan,2021,10940303.0,2,
26980,"Iowa City, IA",Metropolitan,2022,10964578.0,2,
26980,"Iowa City, IA",Metropolitan,2023,10980554.0,2,
26980,"Iowa City, IA",Metropolitan,2024,11300146.0,2,
27020,"Iron Mountain, MI-WI",Micropolitan,2019,1477707.0,2,
27020,"Iron Mountain, MI-WI",Micropolitan,2020,1401547.0,2,
27020,"Iron Mountain, MI-WI",Micropolitan,2021,1533554.0,2,
27020,"Iron Mountain, MI-WI",Micropolitan,2022,1445597.0,2,
27020,"Iron Mountain, MI-WI",Micropolitan,2023,1452939.0,2,
27020,"Iron Mountain, MI-WI",Micropolitan,2024,1451792.0,2,
27060,"Ithaca, NY",Metropolitan,2019,6263722.0,1,
27060,"Ithaca, NY",Metropolitan,2020,5812300.0,1,
27060,"Ithaca, NY",Metropolitan,2021,6050970.0,1,
27060,"Ithaca, NY",Metropolitan,2022,6163642.0,1,
27060,"Ithaca, NY",Metropolitan,2023,6240262.0,1,
27060,"Ithaca, NY",Metropolitan,2024,6427486.0,1,
27100,"Jackson, MI",Metropolitan,2019,6597819.0,1,
27100,"Jackson, MI",Metropolitan,2020,6395900.0,1,
27100,"Jackson, MI",Metropolitan,2021,6732387.0,1,
27100,"Jackson, MI",Metropolitan,2022,6769352.0,1,
27100,"Jackson, MI",Metropolitan,2023,6965034.0,1,
27100,"Jackson, MI",Metropolitan,2024,7100376.0,1,
27140,"Jackson, MS",Metropolitan,2019,28749972.0,8,
27140,"Jackson, MS",Metropolitan,2020,28438131.0,8,
27140,"Jackson, MS",Metropolitan,2021,29970939.0,8,
27140,"Jackson, MS",Metropolitan,2022,30315890.0,8,
